user_id,user_url,sentiment_analysis,posted,item_id,recommend
76561198218523079,http://steamcommunity.com/profiles/76561198218523079,0,NaT,370280,1
ninja0123,http://steamcommunity.com/id/ninja0123,2,2015-10-12,440,1
76561198063617154,http://steamcommunity.com/profiles/76561198063617154,2,2014-03-17,570,0
76561198057953245,http://steamcommunity.com/profiles/76561198057953245,2,2015-09-16,730,1
76561198036780547,http://steamcommunity.com/profiles/76561198036780547,2,2014-10-28,550,1
76561198076240240,http://steamcommunity.com/profiles/76561198076240240,2,2014-03-15,218330,1
12312312332123,http://steamcommunity.com/id/12312312332123,2,NaT,396480,1
HeadShootPlay,http://steamcommunity.com/id/HeadShootPlay,2,2015-12-23,730,1
76561198101401653,http://steamcommunity.com/profiles/76561198101401653,2,NaT,218620,1
DeathInTheAfternoon,http://steamcommunity.com/id/DeathInTheAfternoon,2,2014-03-12,51100,1
76561198016066771,http://steamcommunity.com/profiles/76561198016066771,0,NaT,275850,1
Keemstarisgoat,http://steamcommunity.com/id/Keemstarisgoat,2,2014-11-28,730,1
76561198086885214,http://steamcommunity.com/profiles/76561198086885214,2,NaT,275850,0
GAMESNIPERSTUDIOS,http://steamcommunity.com/id/GAMESNIPERSTUDIOS,2,NaT,239140,1
76561198098088298,http://steamcommunity.com/profiles/76561198098088298,2,2014-05-05,21000,1
MIMMATA,http://steamcommunity.com/id/MIMMATA,2,2015-10-18,218620,0
BrookeAH,http://steamcommunity.com/id/BrookeAH,1,NaT,730,1
darkking2098,http://steamcommunity.com/id/darkking2098,2,2014-06-30,4000,1
76561198073280697,http://steamcommunity.com/profiles/76561198073280697,2,2014-01-06,220240,1
76561198006896411,http://steamcommunity.com/profiles/76561198006896411,0,2014-02-20,252490,0
topkekhehe,http://steamcommunity.com/id/topkekhehe,2,NaT,413150,1
76561198046777861,http://steamcommunity.com/profiles/76561198046777861,2,2013-11-29,1840,1
bobby09890,http://steamcommunity.com/id/bobby09890,2,2015-01-13,72850,1
76561198083797462,http://steamcommunity.com/profiles/76561198083797462,2,2015-01-19,235580,1
Taithius,http://steamcommunity.com/id/Taithius,2,2014-01-02,252030,1
76561198043319694,http://steamcommunity.com/profiles/76561198043319694,2,2014-06-19,440,1
76561198054605641,http://steamcommunity.com/profiles/76561198054605641,2,2015-08-29,218620,1
SitteNKitteNMitteN,http://steamcommunity.com/id/SitteNKitteNMitteN,2,2014-12-24,313740,1
oldsauce,http://steamcommunity.com/id/oldsauce,2,NaT,304050,0
76561198057519270,http://steamcommunity.com/profiles/76561198057519270,2,NaT,7510,1
___Plasma___,http://steamcommunity.com/id/___Plasma___,2,2014-11-12,289650,0
76561197977767929,http://steamcommunity.com/profiles/76561197977767929,2,2014-10-06,34330,1
76561198081026741,http://steamcommunity.com/profiles/76561198081026741,2,2015-12-10,730,1
wer38,http://steamcommunity.com/id/wer38,2,2015-01-18,4000,1
Wallfinstein,http://steamcommunity.com/id/Wallfinstein,2,2015-10-11,341800,1
UberScapE,http://steamcommunity.com/id/UberScapE,2,2014-06-23,247000,1
QueenJesus,http://steamcommunity.com/id/QueenJesus,2,2015-10-26,322330,1
momsspaghetti313,http://steamcommunity.com/id/momsspaghetti313,2,2014-06-06,242760,1
76561198052591219,http://steamcommunity.com/profiles/76561198052591219,2,2014-12-10,550,1
communiggersunite,http://steamcommunity.com/id/communiggersunite,2,2015-05-14,34900,1
BestinTheWorldThund3r,http://steamcommunity.com/id/BestinTheWorldThund3r,2,2013-12-01,360,1
76561198057065903,http://steamcommunity.com/profiles/76561198057065903,2,NaT,310380,1
76561198056401881,http://steamcommunity.com/profiles/76561198056401881,2,2015-11-12,389570,1
minecast24,http://steamcommunity.com/id/minecast24,2,NaT,460120,1
095732,http://steamcommunity.com/id/095732,2,NaT,99900,1
Gayleri,http://steamcommunity.com/id/Gayleri,0,2015-03-30,304030,0
76561198092473445,http://steamcommunity.com/profiles/76561198092473445,2,NaT,20510,1
dandeshit,http://steamcommunity.com/id/dandeshit,0,2014-05-07,238320,1
76561198088082495,http://steamcommunity.com/profiles/76561198088082495,2,2014-03-19,245550,1
76561198071297495,http://steamcommunity.com/profiles/76561198071297495,2,2014-08-19,50300,1
Luk_muller24,http://steamcommunity.com/id/Luk_muller24,2,NaT,440,1
Hybrid2000,http://steamcommunity.com/id/Hybrid2000,2,2014-03-24,251570,1
76561198018293914,http://steamcommunity.com/profiles/76561198018293914,2,2014-06-21,18820,1
GUNIME,http://steamcommunity.com/id/GUNIME,0,2015-04-26,72850,1
76561198073504291,http://steamcommunity.com/profiles/76561198073504291,2,2015-03-11,239140,1
76561198025732569,http://steamcommunity.com/profiles/76561198025732569,2,2015-02-20,273350,1
111222333444555666888,http://steamcommunity.com/id/111222333444555666888,2,2014-12-22,246900,1
76561198077032945,http://steamcommunity.com/profiles/76561198077032945,2,2015-12-23,107100,1
haza856,http://steamcommunity.com/id/haza856,2,2013-06-14,570,1
LASSO133,http://steamcommunity.com/id/LASSO133,2,NaT,306460,1
76561198062537635,http://steamcommunity.com/profiles/76561198062537635,2,NaT,296470,1
10Degree,http://steamcommunity.com/id/10Degree,2,2015-04-18,105600,1
Fishfacecupcake,http://steamcommunity.com/id/Fishfacecupcake,2,NaT,21690,1
IVisbetter,http://steamcommunity.com/id/IVisbetter,0,NaT,230650,0
Andydds,http://steamcommunity.com/id/Andydds,2,NaT,236390,1
76561198090150367,http://steamcommunity.com/profiles/76561198090150367,2,2015-11-21,32370,1
11XGX,http://steamcommunity.com/id/11XGX,2,2015-07-12,224540,0
76561198066067219,http://steamcommunity.com/profiles/76561198066067219,2,2014-12-27,250900,1
76561198013524144,http://steamcommunity.com/profiles/76561198013524144,0,2014-03-17,254700,0
LifeOfPeder,http://steamcommunity.com/id/LifeOfPeder,2,2013-11-29,226700,0
acualyisdolan,http://steamcommunity.com/id/acualyisdolan,2,2013-06-25,113200,1
76561198066170298,http://steamcommunity.com/profiles/76561198066170298,2,NaT,570,1
76561197971059162,http://steamcommunity.com/profiles/76561197971059162,2,2014-05-06,107410,1
76561198072798256,http://steamcommunity.com/profiles/76561198072798256,2,2015-12-07,248820,1
GameFreak2401,http://steamcommunity.com/id/GameFreak2401,2,2015-09-06,730,1
Blokniper,http://steamcommunity.com/id/Blokniper,2,2014-04-28,200260,1
sparkmastertape,http://steamcommunity.com/id/sparkmastertape,2,2013-12-31,730,1
xX420BlazeItNoScopeXx,http://steamcommunity.com/id/xX420BlazeItNoScopeXx,2,2015-01-21,247730,1
erangaea,http://steamcommunity.com/id/erangaea,2,2013-12-24,620,1
76561198095149792,http://steamcommunity.com/profiles/76561198095149792,2,2013-12-06,209160,0
2sBs,http://steamcommunity.com/id/2sBs,2,2014-06-14,221100,1
76561198059294520,http://steamcommunity.com/profiles/76561198059294520,2,NaT,72850,1
DestinyzFate,http://steamcommunity.com/id/DestinyzFate,2,2014-12-08,730,1
kaiharder,http://steamcommunity.com/id/kaiharder,0,2015-04-22,271590,0
ryno69445,http://steamcommunity.com/id/ryno69445,2,2014-10-06,316260,1
4321louis,http://steamcommunity.com/id/4321louis,2,2015-05-11,312990,1
76561198097881853,http://steamcommunity.com/profiles/76561198097881853,2,2014-05-03,236390,1
76561198070155006,http://steamcommunity.com/profiles/76561198070155006,2,2014-05-25,261030,1
5p1d3r5,http://steamcommunity.com/id/5p1d3r5,2,2015-04-01,232430,1
76561198085255228,http://steamcommunity.com/profiles/76561198085255228,2,2015-04-11,730,1
HiraethCSGO,http://steamcommunity.com/id/HiraethCSGO,2,NaT,730,1
7otato,http://steamcommunity.com/id/7otato,2,2015-10-15,218620,0
76561198003546877,http://steamcommunity.com/profiles/76561198003546877,2,NaT,232090,1
76561198053145578,http://steamcommunity.com/profiles/76561198053145578,2,2015-02-20,289650,0
YouAreDedNottaBigSoupPrice,http://steamcommunity.com/id/YouAreDedNottaBigSoupPrice,2,2014-12-21,730,1
haoliu98,http://steamcommunity.com/id/haoliu98,2,NaT,333980,1
dotcomplicated,http://steamcommunity.com/id/dotcomplicated,2,NaT,20,1
vaughanpwnyou,http://steamcommunity.com/id/vaughanpwnyou,2,NaT,730,1
puddingtip,http://steamcommunity.com/id/puddingtip,2,2014-12-03,730,1
zoozles,http://steamcommunity.com/id/zoozles,2,2014-06-21,570,1
76561198092333882,http://steamcommunity.com/profiles/76561198092333882,2,NaT,413150,1
yousnownothingknowjohn,http://steamcommunity.com/id/yousnownothingknowjohn,2,2015-05-21,440,1
76561198081511281,http://steamcommunity.com/profiles/76561198081511281,2,NaT,427520,1
rustyspoon14,http://steamcommunity.com/id/rustyspoon14,2,2014-07-23,730,1
TiddlysWink,http://steamcommunity.com/id/TiddlysWink,2,2015-05-24,730,1
dirklah,http://steamcommunity.com/id/dirklah,0,2015-04-23,72850,0
mittenface,http://steamcommunity.com/id/mittenface,2,NaT,282140,1
MrRedo10,http://steamcommunity.com/id/MrRedo10,2,NaT,10180,1
kharmakazi,http://steamcommunity.com/id/kharmakazi,2,2014-06-03,47810,1
BRoLance,http://steamcommunity.com/id/BRoLance,2,2013-12-03,440,1
76561198073809841,http://steamcommunity.com/profiles/76561198073809841,2,NaT,304930,1
76561198081869264,http://steamcommunity.com/profiles/76561198081869264,2,2014-06-23,49520,1
DODOPERRA,http://steamcommunity.com/id/DODOPERRA,2,2015-06-08,298240,1
76561198015511443,http://steamcommunity.com/profiles/76561198015511443,2,2014-07-30,258180,1
Diabolum,http://steamcommunity.com/id/Diabolum,2,NaT,1840,1
jacob8866,http://steamcommunity.com/id/jacob8866,2,NaT,33730,1
76561198086846878,http://steamcommunity.com/profiles/76561198086846878,2,2013-12-17,224260,1
payback_theheist,http://steamcommunity.com/id/payback_theheist,2,2015-08-08,369580,1
WhiteRavinx,http://steamcommunity.com/id/WhiteRavinx,2,2014-06-07,252490,1
76561198057042886,http://steamcommunity.com/profiles/76561198057042886,2,2015-10-14,218620,1
fanofreeman,http://steamcommunity.com/id/fanofreeman,2,NaT,261030,1
CoolasFcuk,http://steamcommunity.com/id/CoolasFcuk,2,2015-12-30,252490,1
Owlake,http://steamcommunity.com/id/Owlake,2,NaT,730,1
76561198078957196,http://steamcommunity.com/profiles/76561198078957196,2,NaT,440,1
barbas1,http://steamcommunity.com/id/barbas1,2,NaT,440,1
elegantskullmid,http://steamcommunity.com/id/elegantskullmid,2,2014-02-07,440,1
blaflum_lum,http://steamcommunity.com/id/blaflum_lum,2,2013-12-23,218620,1
76561198055552726,http://steamcommunity.com/profiles/76561198055552726,2,2014-12-27,242860,1
76561197992670186,http://steamcommunity.com/profiles/76561197992670186,2,2014-08-16,219150,1
thecakeisALy,http://steamcommunity.com/id/thecakeisALy,2,2014-03-30,730,1
76561198160501969,http://steamcommunity.com/profiles/76561198160501969,0,2015-01-19,730,1
76561198010391123,http://steamcommunity.com/profiles/76561198010391123,2,2015-07-29,221100,0
mr_cat,http://steamcommunity.com/id/mr_cat,2,NaT,359410,1
76561198061639357,http://steamcommunity.com/profiles/76561198061639357,2,2015-03-11,236850,1
76561198032570194,http://steamcommunity.com/profiles/76561198032570194,2,2015-04-12,318130,1
Hoovyspenser,http://steamcommunity.com/id/Hoovyspenser,2,2015-07-07,9480,1
76561198053183010,http://steamcommunity.com/profiles/76561198053183010,2,2015-11-12,105600,1
BulbLight_,http://steamcommunity.com/id/BulbLight_,2,2014-10-05,265930,1
a4nic8er,http://steamcommunity.com/id/a4nic8er,2,NaT,326160,0
76561198086790598,http://steamcommunity.com/profiles/76561198086790598,2,NaT,449800,1
12391939123,http://steamcommunity.com/id/12391939123,2,2013-01-20,4000,1
aaronryuchi,http://steamcommunity.com/id/aaronryuchi,2,2014-03-07,238010,1
rimisaccount,http://steamcommunity.com/id/rimisaccount,2,2013-12-24,235800,1
76561198090867859,http://steamcommunity.com/profiles/76561198090867859,2,2014-04-26,4000,1
76561198068176506,http://steamcommunity.com/profiles/76561198068176506,2,2015-08-14,440,1
Abominog6,http://steamcommunity.com/id/Abominog6,2,2014-12-15,7520,0
TheBluePyro,http://steamcommunity.com/id/TheBluePyro,2,2014-08-23,43160,1
Rhinoza,http://steamcommunity.com/id/Rhinoza,2,2013-12-16,570,1
rakeial,http://steamcommunity.com/id/rakeial,2,2015-02-03,295110,1
AbuseNab,http://steamcommunity.com/id/AbuseNab,1,2015-10-17,218620,0
76561198068666800,http://steamcommunity.com/profiles/76561198068666800,0,NaT,230940,0
AzuriteBurst,http://steamcommunity.com/id/AzuriteBurst,2,2015-01-04,215100,1
aceofspadesfg,http://steamcommunity.com/id/aceofspadesfg,0,2014-06-22,72850,1
76561198065388255,http://steamcommunity.com/profiles/76561198065388255,2,2014-04-29,440,1
hugh244,http://steamcommunity.com/id/hugh244,2,2015-06-04,346110,1
76561198089228252,http://steamcommunity.com/profiles/76561198089228252,2,2015-02-11,570,1
76561198040104199,http://steamcommunity.com/profiles/76561198040104199,2,2014-10-14,206440,1
brandonalpha,http://steamcommunity.com/id/brandonalpha,2,2014-01-07,570,1
AcesCyraxGaming,http://steamcommunity.com/id/AcesCyraxGaming,2,NaT,570,1
sarganis,http://steamcommunity.com/id/sarganis,2,2014-01-17,440,1
ActionMedic,http://steamcommunity.com/id/ActionMedic,2,2014-02-14,65800,1
Wuhooo,http://steamcommunity.com/id/Wuhooo,2,NaT,304930,0
76561198067306981,http://steamcommunity.com/profiles/76561198067306981,2,2015-03-28,354140,1
adman44532,http://steamcommunity.com/id/adman44532,2,2015-01-02,204360,1
marko101,http://steamcommunity.com/id/marko101,2,NaT,105600,1
dandan472,http://steamcommunity.com/id/dandan472,2,2015-08-28,252950,1
heavygoingblah,http://steamcommunity.com/id/heavygoingblah,2,2015-06-24,730,1
kab4002,http://steamcommunity.com/id/kab4002,2,2014-11-24,730,1
wulp,http://steamcommunity.com/id/wulp,2,2014-09-16,440,1
Admiral_Skye,http://steamcommunity.com/id/Admiral_Skye,2,2015-03-29,301520,1
76561198060811426,http://steamcommunity.com/profiles/76561198060811426,2,NaT,252950,1
Adnurak,http://steamcommunity.com/id/Adnurak,2,2014-09-18,236430,0
76561198067070151,http://steamcommunity.com/profiles/76561198067070151,2,2015-11-05,299460,1
Efficentct,http://steamcommunity.com/id/Efficentct,2,2014-10-31,4920,1
mcconnorhey,http://steamcommunity.com/id/mcconnorhey,2,2014-12-08,72850,1
76561198087934431,http://steamcommunity.com/profiles/76561198087934431,2,2014-11-27,250900,1
omegaunlocked,http://steamcommunity.com/id/omegaunlocked,2,NaT,291550,1
superaero,http://steamcommunity.com/id/superaero,2,2015-07-22,570,1
76561198066566937,http://steamcommunity.com/profiles/76561198066566937,0,2014-02-13,208090,1
76561198058251735,http://steamcommunity.com/profiles/76561198058251735,2,2015-12-26,15120,1
76561198044353999,http://steamcommunity.com/profiles/76561198044353999,2,2015-07-01,351640,1
VolatileChaos,http://steamcommunity.com/id/VolatileChaos,0,2014-02-10,229580,1
76561198073418523,http://steamcommunity.com/profiles/76561198073418523,2,2015-02-09,264200,1
Xyphien,http://steamcommunity.com/id/Xyphien,2,2015-10-29,363890,1
CIAagentP,http://steamcommunity.com/id/CIAagentP,2,2014-11-07,440,1
76561198035136096,http://steamcommunity.com/profiles/76561198035136096,2,2015-10-28,3320,1
ApexAgera,http://steamcommunity.com/id/ApexAgera,0,2015-01-08,730,1
zealva,http://steamcommunity.com/id/zealva,0,2014-12-07,238460,1
Agnt007,http://steamcommunity.com/id/Agnt007,2,2015-12-30,360640,1
76561198006537919,http://steamcommunity.com/profiles/76561198006537919,2,NaT,365590,1
zixwot,http://steamcommunity.com/id/zixwot,2,2014-06-06,17410,1
AHMystic,http://steamcommunity.com/id/AHMystic,2,2015-07-14,218620,1
76561198059318725,http://steamcommunity.com/profiles/76561198059318725,2,2014-04-09,220200,1
sickdardsrus,http://steamcommunity.com/id/sickdardsrus,2,2015-01-20,113400,1
H34sh0t_R3kt,http://steamcommunity.com/id/H34sh0t_R3kt,2,2014-10-04,317960,1
76561198028290577,http://steamcommunity.com/profiles/76561198028290577,2,2015-10-14,300820,0
76561198023347592,http://steamcommunity.com/profiles/76561198023347592,2,2013-11-25,72850,1
76561198091794114,http://steamcommunity.com/profiles/76561198091794114,2,2015-08-06,230410,1
76561198067716040,http://steamcommunity.com/profiles/76561198067716040,2,2015-08-11,304930,1
Aizaak,http://steamcommunity.com/id/Aizaak,2,NaT,275850,0
cass_h01,http://steamcommunity.com/id/cass_h01,2,2014-10-13,244850,1
76561198051306831,http://steamcommunity.com/profiles/76561198051306831,2,2015-06-05,730,1
AJGANGSTER,http://steamcommunity.com/id/AJGANGSTER,2,2015-04-11,300080,0
Ami_Ajimu,http://steamcommunity.com/id/Ami_Ajimu,2,2014-09-21,440,1
oLdxZ5vt,http://steamcommunity.com/id/oLdxZ5vt,2,NaT,333930,1
aket87,http://steamcommunity.com/id/aket87,2,2014-06-02,570,1
76561198068702328,http://steamcommunity.com/profiles/76561198068702328,2,2014-07-23,304930,1
brantrix,http://steamcommunity.com/id/brantrix,2,2015-01-23,221100,1
blackniggers,http://steamcommunity.com/id/blackniggers,0,2014-08-16,218620,0
AeiouLmao,http://steamcommunity.com/id/AeiouLmao,2,2015-08-05,550,1
this_is_my_link,http://steamcommunity.com/id/this_is_my_link,0,2014-06-29,303390,0
IsAPervert,http://steamcommunity.com/id/IsAPervert,2,NaT,218620,1
76561198106346859,http://steamcommunity.com/profiles/76561198106346859,2,2014-03-21,107410,1
76561198100050147,http://steamcommunity.com/profiles/76561198100050147,2,NaT,433530,1
avdl,http://steamcommunity.com/id/avdl,2,2015-08-02,209870,0
apex124,http://steamcommunity.com/id/apex124,2,NaT,352190,1
ALEXTHENINJA007,http://steamcommunity.com/id/ALEXTHENINJA007,2,NaT,291550,1
76561198059589725,http://steamcommunity.com/profiles/76561198059589725,0,2014-05-29,4000,1
alfcapone,http://steamcommunity.com/id/alfcapone,2,2013-12-20,440,1
Axt5,http://steamcommunity.com/id/Axt5,2,2015-12-23,393420,1
goblinop,http://steamcommunity.com/id/goblinop,2,2014-04-23,236790,0
allan94,http://steamcommunity.com/id/allan94,2,2015-08-09,730,1
aLLCAPS,http://steamcommunity.com/id/aLLCAPS,2,2015-09-11,236450,1
Oniityan_H,http://steamcommunity.com/id/Oniityan_H,0,NaT,365590,0
amarethepegasus,http://steamcommunity.com/id/amarethepegasus,2,2013-12-20,570,1
76561198065247420,http://steamcommunity.com/profiles/76561198065247420,2,2015-04-11,298630,1
AlmightyShippo,http://steamcommunity.com/id/AlmightyShippo,2,2015-09-03,28000,0
76561198032586095,http://steamcommunity.com/profiles/76561198032586095,2,2015-07-06,374570,1
sorrentor,http://steamcommunity.com/id/sorrentor,2,NaT,730,1
aloe2020,http://steamcommunity.com/id/aloe2020,2,2014-02-14,250600,1
